search_id,timestamp,site_id,user_country_id,user_hist_stars,user_hist_paid,listing_country_id,listing_id,listing_stars,listing_review_score,is_brand,location_score1,location_score2,log_historical_price,listing_position,price_usd,has_promotion,destination_id,length_of_stay,booking_window,num_adults,num_kids,num_rooms,stay_on_saturday,log_click_proportion,distance_to_dest,random_sort,competitor1_rate,competitor1_has_availability,competitor1_price_percent_diff,competitor2_rate,competitor2_has_availability,competitor2_price_percent_diff,competitor3_rate,competitor3_has_availability,competitor3_price_percent_diff,competitor4_rate,competitor4_has_availability,competitor4_price_percent_diff,competitor5_rate,competitor5_has_availability,competitor5_price_percent_diff,competitor6_rate,competitor6_has_availability,competitor6_price_percent_diff,competitor7_rate,competitor7_has_availability,competitor7_price_percent_diff,competitor8_rate,competitor8_has_availability,competitor8_price_percent_diff,clicked,booking_value,booked
262192,07/11/2012 09:08,5,15,,,41,93037,4,3.5,0,6.32,0.0887,5.25,8,165,0,23769,6,50,2,0,1,0,,,1,,,,,,,,,,,,,0,0,,1,0,7,0,0,,,,,0,,0
245845,20/11/2012 17:21,5,219,,,219,106539,3,4.5,1,1.39,,5.12,19,119,0,5063,2,1,2,0,1,0,,228.81,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
480238,18/01/2013 14:11,14,100,,,219,91006,4,5,1,3.04,0.0534,5.4,14,117.98,0,24462,7,165,2,1,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
445551,13/04/2013 18:11,14,100,,,100,106307,4,4.5,0,3.89,0.1199,5.94,16,292.03,0,21871,3,5,2,0,1,1,,211.52,0,,,,0,0,,,,,,,,0,0,,,,,,,,,,,0,,0
496383,29/04/2013 12:59,9,59,,,215,107760,4,4,1,2.56,0.2957,4.77,3,90.69,1,6177,1,63,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
204487,05/11/2012 20:49,5,117,,,205,127818,4,4.5,0,1.1,0.0022,5.1,33,116,1,28317,2,5,1,0,1,1,,,1,,,,-1,0,20,-1,0,28,-1,0,28,-1,0,20,,,,,,,,,,0,,0
307508,03/04/2013 11:43,5,33,,,15,1930,4,3.5,0,4.55,0.0171,5.19,24,122,0,8660,1,20,2,0,1,0,,,1,,,,,,,,,,-1,0,10,-1,0,10,,0,,,,,,,,0,,0
464381,13/03/2013 08:55,14,100,,,219,71178,2,2.5,1,1.39,0.0167,4.99,35,135.27,0,2906,3,16,3,1,1,1,,340.35,0,,,,0,0,,,1,,,,,,,,,,,,,,,,,0,,0
496815,08/01/2013 14:14,15,55,,,55,108085,5,5,1,0.69,,5.03,14,110.79,0,20130,1,37,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
302735,11/02/2013 13:34,5,219,,,219,77856,4,4.5,1,3.85,,5.92,19,314,1,16450,3,66,2,0,1,1,,2285.47,1,,,,,1,,,,,,,,-1,0,23,,,,,,,-1,0,23,0,,0
167784,20/05/2013 20:59,12,99,,,99,14875,3,3.5,1,1.95,,4.78,36,79.87,0,11628,1,4,2,0,1,1,,,1,,,,,,,,,,,,,1,0,4,0,0,,-1,0,7,,,,0,,0
355360,17/12/2012 15:42,5,219,,,219,99723,4,3.5,1,2.3,0.0812,4.98,10,99,0,20268,1,1,2,0,1,0,,442.27,0,,,,,,,0,0,,,,,0,0,4,,,,,,,0,0,,0,,0
86010,11/04/2013 10:22,5,219,,,219,55518,3,4.5,1,2.4,0.1942,4.95,4,125,0,24735,1,9,2,0,1,1,,157.07,0,,,,0,0,,0,0,,,,,,,,,,,,,,0,0,,0,,0
59335,12/06/2013 13:21,14,100,,,100,138174,4,4.5,1,3.61,0.1228,0,2,179.61,1,19215,2,2,2,0,1,1,,219,0,,,,,1,,,,,,,,1,0,3,,,,,,,1,0,3,0,,0
310137,25/05/2013 18:21,31,219,,,219,22511,0,4.5,1,1.39,0.0133,4.71,22,117,0,16239,1,1,2,0,1,0,,126.03,0,,,,1,0,18,,,,,,,,1,,,,,,,,1,0,10,0,,0
67224,31/12/2012 14:26,29,132,,,132,53858,2,0,0,0,,4.73,35,112.14,0,23882,1,3,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
56532,24/05/2013 03:12,5,202,,,56,11812,3,4,0,2.4,0.0099,4.41,10,69,0,16170,1,6,4,1,2,1,,,1,,,,,,,,,,,,,0,0,,0,0,,0,0,,,,,0,,0
434104,29/05/2013 14:45,5,219,,,219,74166,3,4.5,1,3,,5.36,20,169,0,14071,2,148,6,0,3,1,,132.52,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
432995,21/06/2013 09:41,5,219,,,219,133297,3,2.5,1,2.64,0.1183,0,25,129,0,23270,1,1,2,0,2,1,,53.53,0,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,0,,0
183768,21/05/2013 22:00,5,219,,,219,121071,4,4.5,1,2.56,,5.62,6,189,0,22870,2,4,2,0,1,1,,115.07,0,,,,0,0,,0,0,,,,,1,0,5,,,,,,,0,0,,0,,0
287289,09/05/2013 01:23,16,31,,,4,124005,3,2.5,0,4.81,0.0628,4.51,10,133.04,0,18791,3,14,2,0,1,1,,1172.1,1,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0
411066,28/06/2013 09:39,16,31,,,219,63928,4,4.5,1,3.85,0.0366,0,27,139.2,0,7473,2,35,4,1,1,1,,5385.22,1,,,,,,,-1,0,9,,,,0,0,,,,,,,,-1,0,10,0,,0
267063,25/03/2013 17:08,5,9,,,219,86639,4,4.5,0,5.96,0.1656,5.8,20,404,0,4562,2,44,2,1,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
116696,01/01/2013 08:14,14,100,,,100,111635,3,4.5,0,2.71,,5.14,29,151,0,18139,1,19,2,0,1,0,,,1,,,,,,,,,,,,,,1,,,,,,,,,1,,0,,0
596123,31/12/2012 12:00,14,100,,,100,67448,3,4.5,1,1.95,0.1548,5.02,4,170.35,0,519,1,24,1,0,1,1,,149.9,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
361448,17/04/2013 00:37,5,219,,,219,42071,3,4,0,2.08,0.0854,4.37,4,77,0,18593,1,3,2,0,1,1,,334.13,0,,,,,,,,,,,,,,,,,,,,,,-1,0,9,0,,0
490878,22/05/2013 06:58,5,219,,,219,130016,2,4,1,2.08,0.5871,4.8,4,62,0,14143,1,0,1,0,1,0,,509.11,0,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
292397,15/04/2013 16:23,5,219,,,219,63894,3,4.5,1,2.77,0.2261,4.85,19,90,0,19222,1,19,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3604,15/06/2013 17:06,24,13,3.1,157.5,181,89799,4,4,0,0.69,0.0037,0,6,260.82,0,12907,3,30,2,2,1,0,,,1,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,,0
447123,27/04/2013 10:51,18,129,,,55,8606,4,4.5,1,0,0.2193,4.96,2,102.93,0,2846,1,73,4,0,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
567229,18/06/2013 17:23,5,219,,,219,39311,3,5,1,3,0.0097,0,12,140,0,17603,4,19,2,0,1,0,,274.52,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
469012,19/11/2012 11:36,5,219,,,55,92705,4,4,0,5.42,0.3032,5.9,1,249,1,19392,3,10,2,0,1,1,,,0,1,0,6,,,,,,,,,,0,0,,,,,,,,,,,0,,0
30784,12/04/2013 23:12,5,219,,,219,84635,4,4.5,1,3.64,0.0197,5.19,10,84,0,6443,1,56,2,1,1,1,,370.12,0,,,,,,,,,,,,,-1,0,10,,,,,,,,,,0,,0
504551,22/06/2013 19:49,5,219,,,219,72597,4,4.5,0,3.47,0.1513,0,1,288,1,13539,3,30,2,0,1,0,,844.06,0,,,,1,0,10,,,,,,,1,0,10,,,,,,,,,,0,,0
359117,13/06/2013 06:42,5,219,,,219,50477,3,4,1,2.64,0.1966,0,7,104,0,27189,1,1,2,0,1,1,,409.19,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
530232,18/04/2013 21:55,5,219,,,219,124730,2,3.5,0,4.32,0.4769,4.46,15,54,0,10424,1,1,2,1,1,1,,159.67,0,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
390925,19/12/2012 15:52,5,219,,,219,113866,4,4,1,1.39,0.0099,5.03,7,119,0,10737,1,0,1,0,1,0,,386.77,0,,,,0,0,,0,0,,,,,,,,,,,,,,0,0,,0,,0
343792,03/05/2013 21:09,5,219,,,219,44264,2,4,1,2.3,,4.18,10,62,0,14834,1,1,1,2,1,1,,0.83,0,,,,0,0,19,0,0,,,,,1,0,36,,,,,,,0,0,,0,,0
219866,16/02/2013 09:38,31,219,,,9,133904,2,0,0,5.26,,0,18,30,0,26837,1,102,2,1,1,0,,3377.75,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
37072,02/06/2013 14:23,5,219,,,219,71946,3,4.5,1,1.1,0.0326,4.94,10,67,1,21395,3,32,2,1,1,1,,97.99,1,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
406578,09/03/2013 03:34,5,109,,,59,112035,3,3.5,0,1.1,,4.08,21,52,1,25923,3,13,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
347661,22/04/2013 20:12,5,219,,,219,30745,2,2.5,0,2.56,0.0023,4.31,31,59,0,26306,1,1,2,0,1,0,-28.6166,204.75,1,,,,-1,0,22,,,,,,,,,,,,,,,,,,,0,,0
425785,13/04/2013 17:50,5,219,,,219,31400,3,3,1,1.39,0.0327,4.4,2,74,1,4687,7,1,1,0,1,0,,683.54,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
318366,01/02/2013 15:33,14,100,,,59,137152,3,4,1,2.3,0.0359,5.82,8,251.88,1,7723,3,10,2,3,1,0,,1642.29,0,,,,0,0,54,,,,,,,,,,,,,,,,,,,0,,0
77638,25/06/2013 10:13,32,220,3.71,186.02,31,111673,0,4.5,0,6.43,0.1329,0,2,75.93,0,23840,2,164,1,1,2,1,,10023.81,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
381627,23/11/2012 11:46,22,92,,,98,129759,4,4.5,1,5,0.4264,4.92,20,117.22,0,1828,1,1,1,0,1,1,,,0,,,,0,0,,-1,0,12,0,0,,0,0,12,,,,,,,-1,0,6,0,,0
50280,22/03/2013 13:01,32,220,,,55,52098,2,3,1,0,0.2414,4.78,3,121.15,0,21542,1,150,2,0,1,0,,10274.59,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
503612,11/12/2012 01:34,7,105,4.52,170.91,53,58870,4,5,0,0.69,0.0012,5.28,33,109.52,0,6005,4,54,1,1,1,0,,,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0
226414,01/05/2013 00:25,5,219,,,219,32431,3,4,1,0.69,0.0025,4.84,26,95,0,13870,3,36,2,3,1,1,,216.01,0,,,,1,0,9,0,0,,,,,1,0,25,,,,,,,0,0,,0,,0
197978,28/03/2013 12:34,5,219,,,219,7969,3,4.5,1,1.61,0.0086,5.01,24,130,0,16794,3,14,4,0,1,1,,55.33,1,,,,0,0,,,1,,,,,0,0,,,,,,,,,,,0,,0
255268,11/02/2013 11:25,5,219,,,219,40600,3,4,1,1.61,,4.82,24,90,0,3364,1,5,2,0,1,1,,80.84,0,,,,0,0,,,,,,,,0,0,,,,,,,,,,,0,,0
102985,23/05/2013 16:14,31,219,,,219,5124,2,4,1,4.14,0.2196,5.23,6,206,1,27770,2,62,2,0,1,0,,1928.12,0,,,,0,0,,0,0,,,,,-1,1,13,,,,,,,,,,0,,0
585580,16/02/2013 11:47,5,219,,,219,102049,3,4.5,1,1.95,0.0249,5.57,29,288,0,23676,3,138,2,0,1,1,,195.6,0,,,,,1,,1,0,13,,,,1,0,13,,,,,,,-1,0,3,0,,0
472395,25/12/2012 20:38,12,219,,,219,55865,3,4.5,1,2.89,0.0065,5.18,9,97.56,1,9402,5,0,2,0,1,0,,357.81,0,,,,1,0,11,,1,,,,,-1,0,5,,,,,,,-1,0,5,0,,0
10834,28/04/2013 16:50,24,216,,,39,25268,5,4.5,1,4.19,0.0378,6.21,30,425.06,0,15122,3,121,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
289361,05/02/2013 08:42,5,219,,,219,38190,3,4,1,1.39,0.0023,4.72,24,95,0,10775,2,9,3,0,1,1,,107.95,1,,,,0,0,,0,0,,,,,,,,,,,,,,0,0,,0,,0
257560,10/03/2013 00:01,32,220,,,39,5131,4,3.5,1,4.26,0.0636,5.44,35,156.62,1,15122,4,48,2,1,1,1,,2430.22,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
507591,11/06/2013 18:28,5,219,,,219,126066,4,4,1,3.33,0.2525,0,9,242,0,15586,3,10,2,0,1,1,,221.32,1,,,,0,0,,0,0,7,,,,0,0,,,,,,,,0,0,,0,,0
293143,06/03/2013 19:17,5,219,,,219,53928,2,3,1,2.89,,4.61,19,32,0,19810,1,48,2,0,1,0,,130.26,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
458428,21/04/2013 10:51,14,100,,,219,64914,4,5,1,2.83,0.2241,6.21,4,431.52,0,3083,4,51,2,0,1,0,,4611.63,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
321248,08/01/2013 02:49,1,13,,,55,12898,3,3,0,5.67,0.5229,5.11,19,224.9,0,19392,5,181,1,2,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
499974,16/02/2013 16:14,15,55,,,45,122143,3,2.5,0,4.45,0.1732,5.07,33,43.45,1,7171,3,34,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,1,0,63,,,,0,,0
210745,17/04/2013 20:27,5,219,,,219,32427,3,0,1,0,,5.11,3,183,0,10944,3,65,2,0,1,1,,300.36,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
479288,30/06/2013 09:00,19,158,,,158,70621,4,0,0,2.4,0.1169,0,6,84.19,0,1803,1,13,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
479718,14/01/2013 18:17,14,100,,,100,116776,2,0,0,2.56,,4.68,25,80.31,0,14161,2,137,2,0,1,1,,248.91,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
190766,24/12/2012 00:41,32,220,,,220,12627,4,5,0,1.79,,5.12,2,201.02,0,4427,2,10,2,0,1,1,,,1,,,,,,,,,,0,0,,,,,,,,,,,,,,0,,0
394536,08/06/2013 14:54,5,219,,,219,124342,4,4,1,4.19,0.1332,0,8,102,1,4931,3,35,2,0,2,1,,209.94,0,,,,0,0,,0,0,,,,,,1,,,,,,,,0,0,6,0,,0
207766,06/11/2012 17:11,24,216,,,219,69184,4,4,1,5.18,0.8327,5.62,8,228.82,0,25556,2,5,1,0,1,0,,,0,,,,0,0,,0,0,,,,,0,0,8,,,,,,,0,0,,0,,0
502237,26/06/2013 14:09,5,219,,,219,10750,2,3.5,1,3.04,0.1231,0,18,81,0,25436,3,13,1,1,1,0,,102.82,1,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
460117,18/04/2013 19:49,5,219,,,219,96104,4,4.5,1,2.89,0.1341,5.38,7,232,0,10446,2,57,4,0,2,1,,384.06,1,,,,0,0,,0,0,,,,,,,,,,,,,,0,0,,0,,0
477693,19/05/2013 18:45,5,219,,,219,50694,4,4.5,1,2.64,0.3372,5.45,8,149,0,22204,2,5,2,0,1,1,-24.0713,64.4,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
151907,04/06/2013 19:01,5,219,,,219,101700,3,4,0,3.58,0.0838,0,12,129,0,9265,1,8,1,0,1,0,,2662.78,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0
187749,17/12/2012 14:24,14,100,,,219,68972,3,4.5,1,1.79,0.0726,4.96,20,100.66,0,25567,2,10,2,2,1,1,,190.98,1,,,,,,,-1,0,10,,,,,,,,,,,,,-1,0,10,0,,0
324937,29/01/2013 06:18,14,100,,,100,67448,3,4.5,1,1.95,0.1548,5.35,4,158.86,0,519,3,5,2,2,1,0,,121.39,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
179133,12/12/2012 19:53,5,128,,,92,124309,3,0,0,1.1,,4.31,23,115,0,3402,1,3,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
280744,13/12/2012 19:59,32,220,,,98,123358,3,5,0,4.01,,4.47,25,63.17,1,20721,1,54,2,0,1,0,,,1,,,,,,,,,,0,0,,0,0,,,,,,,,,,,0,,0
312796,22/05/2013 10:02,5,59,,,219,83616,3,5,1,2.83,0.0352,5.5,7,270,0,23475,1,28,2,0,1,0,,,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0
550412,18/03/2013 23:41,5,219,,,219,88096,4,4,1,2.94,0.066,5.2,16,109,0,23246,2,4,1,0,1,1,,359.32,0,,,,0,0,18,0,0,20,,,,0,0,33,,,,,,,0,0,21,0,,0
388131,14/03/2013 15:59,32,220,4,201.37,220,41166,4,3,1,1.39,0.0153,5,6,174.45,0,17898,2,20,1,0,1,0,,1687.73,0,,,,0,0,,,1,,,1,,0,0,,,,,,,,,,,0,,0
344716,25/03/2013 12:54,5,219,,,219,32495,0,5,0,1.39,0.0114,4.68,15,120,0,23613,1,89,2,0,1,1,,74.9,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
209222,04/11/2012 17:41,5,219,,,219,14535,2,3.5,1,1.79,,4.82,13,59,0,10149,1,10,2,0,1,0,,1975.67,0,,,,,,,,,,,,,1,0,16,,,,,,,1,0,16,0,,0
194735,18/11/2012 07:51,5,219,3.75,460.64,219,103187,4,5,1,5.66,0.1318,6.13,29,699,0,4562,2,42,6,0,3,0,,41.2,1,,,,,,,,,,0,0,,0,0,,,,,,,,0,0,,0,,0
199809,14/04/2013 23:08,14,100,,,100,24157,3,3.5,1,2.89,,4.94,29,127.27,0,4812,1,19,2,0,1,1,,172.66,0,,,,0,0,9,,,,,,,-1,0,11,,,,,,,,,,0,,0
105970,30/06/2013 21:54,5,219,,,219,135258,3,4,1,1.95,0.1311,0,9,99,0,9927,1,4,4,0,2,1,,139.81,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
339666,22/01/2013 23:59,9,59,,,59,66968,4,4,1,3.37,0.0888,4.87,9,75.36,1,16770,2,16,1,0,1,1,,290.02,0,,,,,,,,,,,,,0,0,,,,,,,,,,,1,178.38,1
328669,24/05/2013 07:21,5,219,2.09,86.23,219,52961,3,5,0,2.08,0.2744,5,1,150,0,13640,3,27,1,0,1,1,,1853.48,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
425193,15/06/2013 08:40,5,219,,,219,24684,3,5,1,2.77,0.0046,0,12,180,0,27669,3,43,2,0,1,0,,141.19,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
34060,10/05/2013 16:42,14,219,,,219,79534,3,4,0,4.63,0.4075,5.7,27,167.33,1,20319,1,1,3,0,1,1,,0.42,0,,,,0,0,,0,0,,0,0,,0,0,,,,,,,,0,0,,0,,0
123145,04/05/2013 16:30,16,31,,,56,59265,5,4.5,1,5.29,0.0599,5.76,21,292.5,0,16822,6,96,3,1,1,0,,465.78,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
136669,18/03/2013 16:18,12,99,,,219,90730,4,4,0,5.66,0.107,5.91,2,320.03,1,4562,1,35,2,0,1,0,,,0,,,,0,0,,,,,0,0,,0,0,,,,,,,,0,0,,0,,0
167610,20/01/2013 18:36,14,100,,,219,5405,2,0,1,0,,4.58,24,107.9,0,7153,4,39,3,1,1,1,,1364.71,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4057,09/01/2013 16:04,5,219,,,219,27140,2,3,1,1.79,0.0395,4.23,36,51,0,18000,1,3,2,0,1,1,,215.78,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
487081,30/05/2013 21:53,9,59,,,59,128923,4,4,1,1.61,0.4357,5.27,3,147.03,0,25668,1,9,4,3,2,1,,63.58,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,,,,0,,0
453800,15/04/2013 19:36,15,55,,,215,3106,4,4,0,3.89,0.1395,5.37,7,259.86,0,5852,2,32,1,0,1,1,,,0,,1,,,,,,,,,,,,1,,,1,,,1,,,,,0,,0
208411,21/05/2013 19:33,5,219,,,154,70515,2,0,0,5.3,0.0399,4.34,25,65,0,13247,1,76,2,3,1,0,,4556.19,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
410973,30/01/2013 06:42,5,219,,,219,127898,3,3.5,0,4.22,0.2329,4.87,31,123,0,9412,2,55,2,0,1,0,,185.63,0,,,,-1,0,6,,,,,,,-1,0,6,,,,,,,,,,0,,0
246,04/03/2013 09:55,14,100,,,219,94325,0,4,1,1.1,0.0138,4.88,27,99.29,0,18294,1,6,2,0,1,0,,89.25,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
252966,20/02/2013 12:10,14,100,3.41,176.99,55,50453,4,4,1,1.61,0.0129,4.87,17,92.46,0,5577,1,77,2,0,1,0,,4713.21,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
362341,07/05/2013 18:07,5,219,,,219,131070,4,4.5,1,2.08,0.0026,4.78,38,101,0,4182,3,18,1,0,1,1,,,1,,,,,,,,,,,,,0,0,,,,,,,,0,0,,0,,0
542635,21/01/2013 06:37,24,55,,,215,69635,4,4.5,1,4.14,0.0553,5.18,24,98.87,0,20354,2,103,2,0,1,1,,1881.31,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
120819,04/04/2013 19:33,16,31,,,31,44348,4,0,0,0,,4.84,20,85.37,0,13744,3,2,1,0,1,1,,10.39,0,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,,0
197995,21/05/2013 01:20,5,92,,,219,666,4,4,0,3.87,0.4545,5.45,1,156,1,3187,5,12,2,0,2,0,,,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
80716,29/05/2013 18:03,5,219,,,129,16764,4,4.5,0,4.93,0.7095,5.4,2,134,1,447,6,24,1,0,1,0,,4629.56,0,,,,,,,,,,,,,0,0,14,,,,1,0,15,,,,1,,0
165061,26/06/2013 07:03,5,219,,,219,92972,2,4,1,1.95,0.3661,0,6,90,0,26207,1,38,2,0,1,1,,,1,,,,1,-1,6,0,-1,,,,,,,,,,,,,,0,-1,,0,,0
489841,21/11/2012 12:43,5,219,,,219,125083,4,4.5,1,3.61,0.0696,5.07,37,67,1,8192,3,27,2,0,1,0,,229.16,0,,,,,,,-1,0,5,,,,0,0,,,,,,,,0,0,5,0,,0
19455,04/04/2013 16:06,5,219,,,219,24816,4,4.5,0,2.48,,5.77,16,239,0,2861,2,55,2,0,1,0,,631.83,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
497776,15/06/2013 05:47,5,219,,,219,53141,4,4,1,1.39,0.0574,0,1,241,0,11235,1,42,2,1,1,1,-37.1685,,1,,,,0,0,,-1,0,9,-1,0,9,0,0,,,,,,,,-1,0,9,0,,0
74483,03/02/2013 19:00,5,219,3.13,147.45,219,134072,2,5,1,2.08,0.0706,4.93,16,143,0,6179,3,102,3,0,1,1,,222.81,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
173236,11/02/2013 11:09,5,78,,,219,82487,2,3.5,1,2.89,0.0325,4.92,20,120,0,24674,1,161,4,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
267217,17/06/2013 12:44,14,100,,,100,117771,4,4,1,2.2,,0,24,106.03,0,4858,1,2,2,0,1,0,,211.56,0,,,,,1,,,,,,,,,,,,,,,,,1,0,14,0,,0
224890,19/06/2013 19:53,14,100,,,100,76028,3,4.5,1,1.95,0.1565,0,2,126.55,0,22302,1,22,2,0,1,1,,456.77,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
93849,26/11/2012 08:18,5,219,,,219,40279,5,4.5,1,4.29,0.2385,5.96,28,219,1,8192,3,3,2,0,1,1,,2061.43,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
299578,13/11/2012 10:42,5,219,,,219,98674,3,4,1,2.56,0.0851,4.67,14,75,0,16732,1,7,2,0,1,0,,1247.34,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
199465,25/11/2012 22:12,5,219,,,219,76351,2,2,0,1.95,0.0163,4.12,14,200,0,10343,1,7,2,0,1,0,,230.3,0,,,,,,,0,0,,,,,0,0,,,,,,,,-1,0,80,0,,0
213939,01/06/2013 08:30,14,100,,,219,72799,3,3.5,0,1.39,0.0055,5.04,15,105.06,0,13524,1,9,1,0,1,0,,586.69,0,,,,,,,-1,0,5,,,,-1,0,4,,,,,,,-1,0,4,0,,0
26700,10/04/2013 16:21,5,219,,,219,96144,3,3.5,1,2.56,,5.08,20,149,0,4562,2,16,3,0,2,1,,,0,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,0,,0
325137,11/02/2013 13:13,5,219,,,219,51347,3,0,1,2.64,,4.73,22,84,0,19281,1,96,2,0,1,1,,64.46,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
430564,17/06/2013 14:32,5,219,,,219,100882,5,,0,4.19,,0,31,154,0,8192,2,6,2,2,1,0,,1208.25,0,,,,0,0,,1,0,2,,,,,,,,,,,,,,,,0,,0
536464,26/06/2013 21:27,5,219,,,219,130249,0,1,0,0.69,,0,19,85,0,11966,2,31,3,2,1,1,,203.38,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
439529,01/05/2013 10:39,5,229,,,215,9143,4,4,0,6.07,0.7099,5.11,10,113,1,10778,2,33,2,0,1,0,,,0,,,,,,,,,,,,,,-1,,,,,,,,,,,0,,0
490290,11/03/2013 13:44,5,219,3.44,143.84,219,47786,5,4.5,0,4.5,0.6511,6.1,2,306,1,4060,3,11,1,0,1,1,,207.28,0,,,,0,0,6,-1,0,14,,,,-1,0,6,,,,,,,-1,0,6,0,,0
243824,09/04/2013 11:27,5,219,,,219,80290,3,4,1,1.1,0.0085,4.9,20,110,0,691,2,37,1,0,1,1,,,0,,,,,,,0,0,,,,,,,,,,,,,,0,0,,0,,0
117047,29/11/2012 16:05,5,219,,,219,59063,2,4,1,1.95,0.0033,5.12,19,200,0,2906,1,2,2,0,1,1,,56.82,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
234935,12/02/2013 19:15,5,219,,,219,56704,2,3.5,1,2.64,0.0268,4.37,25,71,1,7516,4,5,1,0,1,0,,837.58,0,,,,,,,,,,,,,1,0,7,,,,,,,1,0,7,0,,0
241468,27/06/2013 20:17,5,219,3,163.57,219,23982,1,2,1,2.77,0.1325,0,15,200,0,14304,1,51,3,1,1,1,,402.51,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
402669,04/04/2013 07:14,5,219,,,219,104343,3,5,1,1.1,0.0078,4.91,21,124,0,27728,1,9,2,1,1,1,,370.39,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
261547,01/05/2013 20:22,5,219,,,59,118307,0,0,0,1.79,0.0271,4.57,26,161,0,27380,1,7,1,0,1,0,,1147.96,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
507369,04/06/2013 00:13,5,32,,,219,66042,3,3.5,0,1.61,0.0715,0,30,124,0,18410,1,40,2,1,1,0,,4391.72,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
